,CAISO
443,6355.905854095242
444,6346.16251349111
445,6165.910712314674
446,5483.876870025455
447,4402.366062966837
448,1341.3332231687966
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,481.11916637642076
464,3000.690817546859
465,3984.11049724709
466,4248.373016304999
467,4134.397197016664
468,4371.426555713642
469,4732.518089388189
470,4411.771978470575
471,3180.227948815209
472,874.4870382565132
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,957.8848608894045
488,3730.709458200839
489,5669.247241189244
490,6296.995214539516
491,6365.299398168302
492,6355.541657649904
493,6175.023458059541
494,5491.981621771681
495,4408.8724242295
496,1343.315611366126
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,531.5886746782794
512,2389.7253794807757
513,4254.325168473889
514,5461.306141071685
515,5841.012337270457
516,6149.624607372436
517,5853.938505651691
518,5370.822962403042
519,3574.0855574114103
520,685.0869242054421
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,478.59062933477765
536,2984.9205917630266
537,3963.171878139144
538,4226.045557144829
539,4112.668741390468
540,4348.45238477343
541,4707.646190437687
542,4388.585770881168
543,3163.514159942461
544,869.8911438852248
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,144.67520587038385
560,563.1070887170628
561,1302.9431714314806
562,2066.169856292607
563,2339.9265332689024
564,2410.098339709029
565,2099.9562816156313
566,1867.7828973445962
567,1506.5280419676499
568,533.6522563841703
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,770.893303146176
584,2724.1482758857483
585,3914.6417313773113
586,4742.457535810652
587,5246.6282614969705
588,5762.18348744072
589,5817.479631548252
590,5142.541402000439
591,3748.753299054716
592,1050.6267380431004
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,799.128284560322
608,3098.430994663461
609,4355.811917251332
610,5355.928200946544
611,6023.208358074378
612,6364.084004607152
613,5503.8553683098235
614,4619.508172116308
615,3055.0175868503247
616,916.5052760550975
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,828.6171266296993
632,3370.763114645011
633,4451.224540786717
634,5350.950646102158
635,6022.535444800842
636,6081.792927038961
637,5964.265587266692
638,5011.207747936943
639,3155.4609291798442
640,913.5528511710035
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,1005.2057358753601
656,3483.0626335700904
657,4491.239420881535
658,4869.553303743001
659,5380.574150749588
660,5684.611747708933
661,6020.340559986516
662,6036.186167645636
663,4885.39891140212
664,1935.1448353699052
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,12.096035456743243
679,883.0105883422569
680,3139.5932029946907
681,5088.398915469991
682,5349.135679759789
683,5275.215463079692
684,4980.878600298941
685,4851.854222093679
686,3889.547401312772
687,1924.613641561814
688,493.24944584719674
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,996.7151341735475
704,3453.642489545189
705,4453.303579780333
706,4828.42198495698
707,5335.1264275516105
708,5636.595931188338
709,5969.488966148765
710,5985.200731810613
711,4844.133750618828
712,1918.7993814533124
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,189.76635717966568
728,738.6115698609742
729,1709.0335401090847
730,2710.1362986437284
731,3069.215154145371
732,3161.2575190049693
733,2754.4529928353863
734,2449.9177609542467
735,1976.0700307511295
736,699.9765031297848
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,10.773566404284626
751,1015.4086336038259
752,3411.1804627566194
753,5229.21979347965
754,6247.321818684546
755,6706.545086667179
756,6462.79314677024
757,6309.269825509183
758,5143.031262245373
759,4184.183852264041
760,1294.1746643146905
761,26.933916010711563
762,26.933916010711563
763,32.320699212853874
764,35.01409081392503
765,9.426870603749048
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,6.576965498047363
775,1550.8484644395683
776,4868.269861654659
777,6983.421965826691
778,7976.543756031843
779,7862.104556365817
780,7780.55018419003
781,8044.9441972115355
782,7675.318736221273
783,5639.09021802581
784,1874.4351669434986
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,1022.7956352636099
800,4491.526140916335
801,6664.624105920117
802,7309.012776930703
803,7692.903900085945
804,7222.637274220773
805,7354.257087873999
806,6556.311967601317
807,4683.471702493956
808,1397.089480339971
809,1.3710397255544369
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,1.5980982545858389
823,1062.7353392995828
824,3910.546428971548
825,6221.396505102672
826,6884.607280755793
827,7124.322018943669
828,6427.551179944243
829,6457.915046781374
830,6632.107756531231
831,5211.398408204421
832,1879.3635473929467
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,1653.43975336694
848,5638.755247685096
849,7668.112017564376
850,8016.256800666833
851,7408.243262086188
852,6786.343606800604
853,6946.033948907428
854,6803.205319942317
855,5463.195057915482
856,2037.2916937106747
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,10.55121425964504
871,994.451943971545
872,3340.7782149601107
873,5121.295621275211
874,6118.385368811668
875,6568.130876629038
876,6329.409654004568
877,6179.054850804626
878,5036.8859071980505
879,4097.827838089643
880,1267.4646129398602
881,26.3780356491126
882,26.3780356491126
883,31.65364277893512
884,34.291446343846374
885,9.23231247718941
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,1353.8388434851781
896,4301.905476323147
897,6144.447121846879
898,6571.071459842696
899,6833.914318236403
900,6503.709722264409
901,6637.112379037094
902,5989.911370931985
903,4673.0554421956695
904,1728.9512645093644
905,14.529002222767769
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,8.054176198093
919,1359.5449422380987
920,3822.512023614938
921,5879.54862460789
922,6694.631255854902
923,7118.280923874593
924,6884.709814129897
925,6760.675500679264
926,5969.755398026531
927,4716.525581603261
928,2156.9083858493054
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,1130.6126647762576
944,4160.013124013634
945,6339.4494522844625
946,7237.524760475532
947,7144.509817841457
948,6674.623986948629
949,6751.601870507865
950,6052.386094844816
951,4243.405831202805
952,1363.1500213614452
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,1014.5421226020575
968,3515.413443538361
969,4532.954212808208
970,4914.781888506716
971,5430.549115366482
972,5737.410624370256
973,6076.2576978304505
974,6092.25048005866
975,4930.774670734926
976,1953.1185296201186
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,43.67172649686119
991,1975.814777570114
992,5474.84643992469
993,7298.471867581498
994,8035.597675422459
995,8287.040949192266
996,8321.448976129186
997,8354.533617414689
998,7785.477787304073
999,6361.514826376114
1000,2817.488051873257
1001,5.293542605680145
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,80.37647518195728
1015,2365.5628126827773
1016,6369.142757521993
1017,8395.184252625813
1018,8919.017142604776
1019,8887.143712791241
1020,8975.834995750643
1021,8988.307207416809
1022,8604.44024835815
1023,7308.71603637315
1024,3733.348692072291
1025,24.944423332331567
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,39.6660306732759
1039,1765.1383649607774
1040,5111.629152762821
1041,7047.331449618684
1042,7734.8759812888
1043,7475.724580890063
1044,7868.418284555495
1045,7909.406516251213
1046,7376.559504206874
1047,5922.138379520092
1048,2807.032770645491
1049,5.288804089770119
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,91.27545719478283
1063,1693.9939690128515
1064,3977.8433119403744
1065,5295.939430355357
1066,5284.161952007643
1067,4825.821752975777
1068,4861.154188018918
1069,4478.386141718216
1070,3458.6528081119864
1071,2484.0664748386594
1072,951.0313765778985
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,22.63529263914834
1087,1534.2791836709675
1088,3835.2058875983075
1089,5938.319816722656
1090,6489.4399853280065
1091,6325.088077904626
1092,6061.337711500636
1093,6032.797559912144
1094,5046.6861153718555
1095,4033.0186624013
1096,1403.3881436271972
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,9.770623414810862
1111,1530.7310016537017
1112,4821.80265520916
1113,6648.9092337787915
1114,7383.334427125408
1115,7358.907868588381
1116,7360.536305824181
1117,7793.700610547465
1118,7666.682506154922
1119,6256.455859950554
1120,2665.7517550075636
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,10.817801258957017
1135,1539.0780882061574
1136,4760.815990419174
1137,6240.8878899401125
1138,6241.8713264182
1139,7171.218798210416
1140,7854.707150480882
1141,8018.941042321411
1142,7186.953781859807
1143,5576.0848307533
1144,3020.1334242051817
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,48.20691280487583
1159,1685.635051077158
1160,4721.063660690839
1161,6442.050447824907
1162,7470.464587662257
1163,8028.057879105321
1164,8047.340644227271
1165,7830.40953660533
1166,6953.04372355659
1167,5191.884509085127
1168,2013.4420581503136
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,1204.2813878114735
1184,3550.4360591267814
1185,5340.768551452178
1186,5973.625734196831
1187,6205.7058720908635
1188,6607.458043571291
1189,6243.735810653331
1190,5511.415711668379
1191,5228.628989024389
1192,2670.8718390409927
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,42.021136918258705
1207,1727.8691299483996
1208,3981.0024713750336
1209,5190.610912664909
1210,6025.030631470331
1211,5935.985841334022
1212,5588.811210128408
1213,5349.690930998317
1214,4052.0382028320896
1215,3327.6738426221063
1216,1688.8495028100165
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,159.64523881208282
1231,2018.156792530104
1232,4586.537427003738
1233,6061.498784330467
1234,6417.939411866878
1235,6821.570770372899
1236,7013.3458685685455
1237,7004.309345616919
1238,6223.1521393540215
1239,4803.413977842795
1240,2120.570719315214
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,230.93976517380213
1255,2548.356158758136
1256,5868.115283131543
1257,7558.466064334233
1258,7893.649473510099
1259,7989.87437566585
1260,7603.371018673583
1261,6971.494161184153
1262,6376.5035161877595
1263,5205.767206626123
1264,3693.4324944115715
1265,3.2074967385250304
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,230.44756553726623
1279,2785.3229566235814
1280,5388.083556133226
1281,6220.089052488549
1282,6508.397911537338
1283,6464.503137149287
1284,6644.072668736766
1285,6813.666115236054
1286,6480.464873290396
1287,5945.746712563232
1288,3818.845371760412
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,122.5970529316964
1303,1980.3378792111928
1304,3203.3423507959387
1305,4505.441695239842
1306,5451.614111817532
1307,5559.380876088136
1308,5563.335619731093
1309,5587.064081588842
1310,5401.191130369818
1311,4591.457369474178
1312,2232.452786449762
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,227.31625749766172
1327,2747.476151227149
1328,5314.870591969138
1329,6135.570846311346
1330,6419.962181449113
1331,6376.663846687654
1332,6553.793397984532
1333,6721.0824186538075
1334,6392.408695691821
1335,5864.956254052224
1336,3766.9551242469656
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,287.04328464285373
1351,3254.476965192079
1352,6113.032158462982
1353,6885.0796137092775
1354,6911.8043333139585
1355,7034.540082609523
1356,6712.8536429235655
1357,5709.19195110338
1358,5024.247285679743
1359,3959.217719211776
1360,2219.1415316182
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,68.4277822141025
1375,1795.414666665261
1376,4301.174882029301
1377,5831.02458438745
1378,6424.065363576338
1379,6433.840761035496
1380,5716.97828069728
1381,5415.570192373257
1382,5312.928519052103
1383,4426.625816088489
1384,2315.1399649104683
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,132.42136391956174
1399,2318.988763274276
1400,5610.144125079969
1401,7152.36854633828
1402,7525.4092178677765
1403,8399.067240800496
1404,8413.601292938007
1405,7875.841363850032
1406,7822.549839345817
1407,7091.002548424335
1408,3740.096083386646
1409,4.844684045837624
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,229.20849834510773
1423,2770.3468717729033
1424,5359.112985116566
1425,6186.644966154747
1426,6473.4036502315275
1427,6429.744888641983
1428,6608.348913326482
1429,6777.0304921951765
1430,6445.6208019472715
1431,5913.777706220095
1432,3798.3122582903566
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,599.8806554184115
1447,3239.355539259422
1448,5821.792590290158
1449,6940.914206464178
1450,7429.669428993606
1451,7451.304469025089
1452,7242.821355994429
1453,6935.013741001046
1454,5868.996313995213
1455,4328.974828117783
1456,2421.15766170513
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,155.61236361939655
1471,1967.1751627357676
1472,4470.674698197506
1473,5908.376346982999
1474,6255.812756321903
1475,6649.247788869056
1476,6836.178364034497
1477,6827.370117037172
1478,6065.9460988240235
1479,4682.07262613329
1480,2067.0019620387766
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,229.67058478587282
1495,2668.6156016313066
1496,5970.130257928227
1497,7794.445471170558
1498,8200.283834059233
1499,8080.228755648435
1500,8084.1435951618305
1501,7684.829964795484
1502,7064.98037517452
1503,4907.903803293566
1504,2441.554909854364
1505,0.0
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,184.13739489329245
1519,2174.3883865059
1520,4784.960389283854
1521,6380.817811692389
1522,7591.423237692971
1523,7736.3824634600305
1524,8010.62964734366
1525,7844.775398042607
1526,7049.45856478009
1527,5501.920884293909
1528,2468.2246549526435
1529,0.0
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,312.2881563645234
1543,2746.5342982828593
1544,5816.366912289248
1545,7135.584188213741
1546,7262.7014826313525
1547,7104.555557292906
1548,7128.577723167101
1549,6961.423485625834
1550,5823.373377335887
1551,4374.03603625951
1552,2247.0734328152403
1553,0.0
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,221.80862480092662
1567,1882.7327319411988
1568,4058.569718083622
1569,5681.2054316570675
1570,6713.671768528046
1571,6712.351479094709
1572,6415.286356593467
1573,5715.532956923878
1574,4495.585520518781
1575,3030.064249512658
1576,1315.0082756054937
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,222.8945674104916
1591,1891.950316234292
1592,4078.4398822610187
1593,5709.0197831389605
1594,6746.540924299701
1595,6745.214170922258
1596,6446.694660997492
1597,5743.515370952489
1598,4517.595250194785
1599,3044.899001232608
1600,1321.4463639336288
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,331.13155868762743
1615,2958.2803842287644
1616,5729.735569976184
1617,7260.413747878525
1618,7384.104913769622
1619,6678.034508474603
1620,6626.496522686645
1621,5694.947429569312
1622,4555.9579436554495
1623,3365.43047195363
1624,1526.8128289682431
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,621.8516384333797
1639,4003.828663557289
1640,6576.871565803879
1641,8113.055909899897
1642,7941.783212873754
1643,7126.261678572353
1644,6438.535925898148
1645,6563.696742955714
1646,6624.300928057272
1647,6007.719218763158
1648,4258.102744526871
1649,793.1243354595223
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,441.6413251568722
1663,3145.540900968051
1664,5390.660831541644
1665,6985.842931361988
1666,8578.38836655453
1667,8712.858262572445
1668,8583.661695810135
1669,8681.218287038817
1670,8102.470401236229
1671,6703.71981618715
1672,4214.7084075418525
1673,76.46327420626444
1674,27.68497859192333
1675,30.321643219725555
1676,11.86499082511
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
